received_at_server,timestamp_ms_esp32,status,latency_ms
2026-09-14T02:49:48,13707642,OK,36.6
2026-09-14T02:49:53,13714739,OK,34.3
2026-09-14T02:49:58,13719828,OK,36.2
2026-09-14T02:50:04,13724947,OK,34.0
2026-09-14T02:50:09,13730077,OK,34.1
2026-09-14T02:50:14,13735187,OK,34.2
2026-09-14T02:50:19,13740264,OK,34.2
2026-09-14T02:50:25,13745908,OK,35.7
2026-09-14T02:50:30,13751540,OK,34.1
2026-09-14T02:50:35,13756792,OK,34.2
2026-09-14T02:50:41,13761926,OK,34.2
2026-09-14T02:50:46,13767044,OK,34.3
2026-09-14T02:50:51,13772154,OK,34.3
2026-09-14T02:50:56,13777273,OK,34.2
2026-09-14T02:51:01,13782505,OK,34.5
2026-09-14T02:51:06,13787617,OK,37.6
2026-09-14T02:51:12,13792917,OK,34.4
2026-09-14T02:51:17,13798335,OK,34.3
2026-09-14T02:51:22,13803590,OK,40.7
2026-09-14T02:51:28,13808673,OK,35.2
2026-09-14T02:51:33,13814312,OK,35.7
2026-09-14T02:51:38,13819764,OK,37.4
2026-09-14T02:51:43,13824891,OK,34.5
2026-09-14T02:51:49,13830011,OK,38.5
2026-09-14T02:51:54,13835082,OK,34.3
2026-09-14T02:51:59,13840731,OK,36.0
2026-09-14T02:52:04,13845809,OK,47.1
2026-09-14T02:52:10,13850901,OK,38.7
2026-09-14T02:52:15,13856103,OK,36.2
2026-09-14T02:52:20,13861723,OK,37.2
2026-09-14T02:52:25,13866803,OK,34.3
2026-09-14T02:52:31,13871871,OK,34.5
2026-09-14T02:52:36,13877493,OK,36.2
2026-09-14T02:52:41,13882572,OK,34.2
2026-09-14T02:52:47,13887649,OK,39.2
2026-09-14T02:52:52,13893263,OK,36.0
2026-09-14T02:52:57,13898515,OK,34.2
2026-09-14T02:53:03,13903592,OK,34.4
2026-09-14T02:53:08,13909237,OK,33.9
2026-09-14T02:53:13,13914314,OK,34.1
2026-09-14T02:53:18,13919488,OK,34.2
2026-09-14T02:53:23,13924566,OK,34.0
2026-09-14T02:53:28,13929644,OK,34.1
2026-09-14T02:53:33,13934721,OK,34.2
2026-09-14T02:53:38,13939808,OK,34.0
2026-09-14T02:53:44,13944886,OK,34.3
2026-09-14T02:53:49,13950605,OK,34.0
2026-09-14T02:53:54,13955682,OK,34.2
2026-09-14T02:54:00,13960759,OK,34.4
2026-09-14T02:54:05,13966188,OK,34.6
2026-09-14T02:54:10,13971282,OK,34.3
2026-09-14T02:54:15,13976360,OK,38.9
2026-09-14T02:54:20,13981441,OK,34.1
2026-09-14T02:54:25,13986518,OK,34.0
2026-09-14T02:54:30,13991627,OK,34.2
2026-09-14T02:54:35,13996720,OK,34.2
2026-09-14T02:54:40,14001840,OK,37.7
2026-09-14T02:54:46,14006961,OK,36.0
2026-09-14T02:54:51,14012075,OK,36.4
2026-09-14T02:54:56,14017200,OK,37.2
2026-09-14T02:55:01,14022350,OK,34.0
2026-09-14T02:55:06,14027450,OK,34.0
2026-09-14T02:55:11,14032561,OK,36.6
2026-09-14T02:55:17,14037762,OK,34.0
2026-09-14T02:55:22,14043383,OK,36.0
2026-09-14T02:55:29,14048665,OK,34.3
2026-09-14T02:55:34,14055582,OK,34.2
2026-09-14T02:55:40,14060799,OK,34.0
2026-09-14T02:55:45,14066253,OK,34.8
2026-09-14T02:55:50,14071371,OK,38.1
2026-09-14T02:55:55,14076506,OK,34.2
2026-09-14T02:56:00,14081622,OK,34.2
2026-09-14T02:56:05,14086698,OK,34.4
2026-09-14T02:56:10,14091776,OK,34.4
2026-09-14T02:56:16,14096958,OK,34.3
2026-09-14T02:56:22,14102571,OK,34.4
2026-09-14T02:56:27,14108203,OK,35.9
2026-09-14T02:56:32,14113282,OK,34.2
2026-09-14T02:56:37,14118372,OK,34.8
2026-09-14T02:56:42,14123449,OK,34.1
2026-09-14T02:56:47,14128529,OK,37.6
2026-09-14T02:56:52,14133630,OK,34.1
2026-09-14T02:56:57,14138752,OK,35.2
2026-09-14T02:57:02,14143870,OK,34.4
2026-09-14T02:57:08,14148994,OK,33.5
2026-09-14T02:57:13,14154080,OK,39.2
2026-09-14T02:57:18,14159331,OK,34.2
2026-09-14T02:57:23,14164463,OK,34.1
2026-09-14T02:57:28,14169573,OK,34.1
2026-09-14T02:57:33,14174693,OK,35.9
2026-09-14T02:57:38,14179817,OK,34.7
2026-09-14T02:57:44,14184894,OK,38.1
2026-09-14T02:57:49,14190154,OK,37.1
2026-09-14T02:57:54,14195276,OK,34.2
2026-09-14T02:57:59,14200396,OK,34.3
2026-09-14T02:58:06,14205516,OK,34.0
2026-09-14T02:58:11,14212605,OK,36.3
2026-09-14T02:58:17,14217782,OK,34.2
2026-09-14T02:58:22,14223024,OK,34.6
2026-09-14T02:58:27,14228186,OK,34.5
2026-09-14T02:58:32,14233479,OK,34.1
2026-09-14T02:58:38,14238556,OK,34.7
2026-09-14T02:58:43,14244192,OK,35.8
2026-09-14T02:58:48,14249271,OK,34.1
2026-09-14T02:58:53,14254461,OK,34.9
2026-09-14T02:58:58,14259584,OK,34.5
2026-09-14T02:59:03,14264704,OK,34.1
2026-09-14T02:59:09,14269781,OK,34.0
2026-09-14T02:59:14,14275234,OK,34.2
2026-09-14T02:59:19,14280661,OK,34.3
2026-09-14T02:59:24,14285738,OK,34.1
2026-09-14T02:59:29,14290816,OK,34.2
2026-09-14T02:59:35,14295936,OK,34.2
2026-09-14T02:59:40,14301057,OK,35.8
2026-09-14T02:59:45,14306176,OK,34.1
2026-09-14T02:59:50,14311296,OK,34.1
2026-09-14T02:59:55,14316497,OK,34.2
2026-09-14T03:00:01,14321588,OK,40.5
2026-09-14T03:00:06,14327239,OK,37.0
2026-09-14T03:00:11,14332321,OK,34.2
2026-09-14T03:00:16,14337408,OK,34.3
2026-09-14T03:00:21,14342529,OK,37.0
2026-09-14T03:00:26,14347609,OK,38.6
2026-09-14T03:00:31,14352701,OK,34.2
2026-09-14T03:00:36,14357789,OK,34.0
2026-09-14T03:00:41,14362907,OK,34.0
2026-09-14T03:00:47,14367984,OK,34.1
2026-09-14T03:00:52,14373627,OK,35.9
2026-09-14T03:00:57,14378706,OK,35.6
2026-09-14T03:01:02,14383796,OK,34.3
2026-09-14T03:01:08,14388946,OK,35.4
2026-09-14T03:01:13,14394114,OK,34.7
2026-09-14T03:01:18,14399739,OK,39.0
2026-09-14T03:01:24,14404840,OK,37.1
2026-09-14T03:01:29,14410201,OK,34.2
2026-09-14T03:01:34,14415439,OK,36.4
2026-09-14T03:01:39,14420508,OK,40.3
2026-09-14T03:01:44,14425607,OK,34.2
2026-09-14T03:01:49,14430696,OK,34.2
2026-09-14T03:01:54,14435773,OK,34.2
2026-09-14T03:01:59,14440845,OK,34.0
2026-09-14T03:02:05,14445954,OK,34.1
2026-09-14T03:02:10,14451154,OK,34.1
2026-09-14T03:02:16,14456777,OK,35.6
2026-09-14T03:02:21,14462029,OK,35.1
2026-09-14T03:02:26,14467151,OK,34.1
2026-09-14T03:02:32,14472664,OK,34.2
2026-09-14T03:02:37,14478281,OK,36.3
2026-09-14T03:02:43,14483913,OK,34.0
2026-09-14T03:02:48,14489545,OK,36.0
2026-09-14T03:02:54,14494997,OK,36.7
2026-09-14T03:02:59,14500224,OK,37.3
2026-09-14T03:03:04,14505356,OK,34.4
2026-09-14T03:03:09,14510433,OK,34.6
2026-09-14T03:03:14,14515511,OK,34.2
2026-09-14T03:03:19,14520588,OK,34.2
2026-09-14T03:03:25,14525665,OK,37.1
2026-09-14T03:03:30,14531325,OK,35.7
2026-09-14T03:03:35,14536403,OK,35.1
2026-09-14T03:03:40,14541495,OK,38.0
2026-09-14T03:03:45,14546615,OK,36.6
2026-09-14T03:03:52,14551734,OK,34.1
2026-09-14T03:03:57,14558832,OK,34.2
2026-09-14T03:04:03,14563908,OK,34.3
2026-09-14T03:04:08,14569317,OK,34.6
2026-09-14T03:04:14,14574948,OK,35.8
2026-09-14T03:04:19,14580580,OK,35.7
2026-09-14T03:04:24,14585832,OK,40.1
2026-09-14T03:04:31,14590984,OK,34.1
2026-09-14T03:04:36,14597383,OK,34.2
2026-09-14T03:04:41,14602634,OK,34.2
2026-09-14T03:04:46,14607710,OK,35.8
2026-09-14T03:04:52,14612978,OK,34.2
2026-09-14T03:04:57,14618055,OK,35.0
2026-09-14T03:05:02,14623400,OK,34.1
2026-09-14T03:05:08,14629015,OK,34.1
2026-09-14T03:05:14,14634647,OK,34.1
2026-09-14T03:05:19,14640280,OK,35.6
2026-09-14T03:05:25,14645912,OK,35.7
2026-09-14T03:05:30,14651354,OK,34.5
2026-09-14T03:05:35,14656441,OK,35.7
2026-09-14T03:05:41,14661901,OK,34.3
2026-09-14T03:05:46,14667518,OK,34.0
2026-09-14T03:05:52,14672970,OK,35.1
2026-09-14T03:05:58,14678578,OK,35.7
2026-09-14T03:06:03,14684210,OK,34.5
2026-09-14T03:06:09,14689842,OK,34.4
2026-09-14T03:06:14,14695095,OK,39.7
2026-09-14T03:06:19,14700216,OK,34.9
2026-09-14T03:06:24,14705336,OK,34.4
2026-09-14T03:06:29,14710455,OK,34.1
2026-09-14T03:06:34,14715607,OK,34.3
2026-09-14T03:06:40,14720689,OK,36.2
2026-09-14T03:06:45,14726297,OK,34.5
2026-09-14T03:06:50,14731549,OK,37.3
2026-09-14T03:06:55,14736677,OK,34.2
2026-09-14T03:07:01,14741781,OK,34.8
2026-09-14T03:07:06,14747391,OK,34.3
2026-09-14T03:07:12,14753023,OK,34.5
2026-09-14T03:07:17,14758100,OK,36.8
2026-09-14T03:07:22,14763192,OK,36.0
2026-09-14T03:07:27,14768313,OK,35.1
2026-09-14T03:07:32,14773391,OK,38.3
2026-09-14T03:07:37,14778490,OK,34.4
2026-09-14T03:07:43,14784008,OK,34.6
2026-09-14T03:07:48,14789085,OK,34.3
2026-09-14T03:07:54,14794521,OK,37.0
2026-09-14T03:07:59,14800128,OK,34.3
2026-09-14T03:08:05,14805760,OK,34.3
2026-09-14T03:08:10,14811012,OK,34.1
2026-09-14T03:08:15,14816144,OK,34.2
2026-09-14T03:08:20,14821255,OK,35.3
2026-09-14T03:08:25,14826464,OK,34.0
2026-09-14T03:08:31,14831887,OK,35.3
2026-09-14T03:08:36,14837124,OK,33.6
2026-09-14T03:08:41,14842200,OK,40.4
2026-09-14T03:08:46,14847566,OK,36.5
2026-09-14T03:08:51,14852655,OK,38.3
2026-09-14T03:08:56,14857912,OK,34.3
2026-09-14T03:09:02,14862989,OK,35.2
2026-09-14T03:09:07,14868634,OK,34.4
2026-09-14T03:09:12,14873711,OK,34.6
2026-09-14T03:09:17,14878804,OK,36.4
2026-09-14T03:09:23,14883954,OK,34.0
2026-09-14T03:09:28,14889130,OK,34.2
2026-09-14T03:09:33,14894456,OK,34.1
2026-09-14T03:09:38,14899533,OK,35.9
2026-09-14T03:09:43,14904613,OK,34.3
2026-09-14T03:09:48,14909730,OK,35.2
2026-09-14T03:09:53,14914849,OK,36.1
2026-09-14T03:09:59,14919969,OK,35.2
2026-09-14T03:10:04,14925119,OK,34.4
2026-09-14T03:10:09,14930209,OK,34.3
2026-09-14T03:10:14,14935329,OK,34.2
2026-09-14T03:10:19,14940440,OK,40.0
2026-09-14T03:10:24,14945523,OK,39.3
2026-09-14T03:10:30,14950980,OK,34.1
2026-09-14T03:10:35,14956407,OK,35.3
2026-09-14T03:10:41,14962024,OK,34.9
2026-09-14T03:10:46,14967296,OK,34.0
2026-09-14T03:10:51,14972374,OK,34.1
2026-09-14T03:10:57,14977456,OK,34.2
2026-09-14T03:11:02,14983119,OK,34.7
2026-09-14T03:11:07,14988226,OK,39.3
2026-09-14T03:11:12,14993481,OK,34.7
2026-09-14T03:11:18,14999093,OK,35.9
2026-09-14T03:11:24,15004725,OK,34.5
2026-09-14T03:11:29,15010067,OK,33.8
2026-09-14T03:11:34,15015143,OK,36.8
2026-09-14T03:11:39,15020224,OK,34.0
2026-09-14T03:11:44,15025341,OK,35.2
2026-09-14T03:11:49,15030461,OK,34.9
2026-09-14T03:11:55,15035569,OK,34.2
2026-09-14T03:12:00,15041180,OK,36.3
2026-09-14T03:12:06,15046812,OK,34.5
2026-09-14T03:12:11,15052065,OK,34.1
2026-09-14T03:12:16,15057277,OK,35.1
2026-09-14T03:12:22,15062889,OK,34.7
2026-09-14T03:12:27,15068521,OK,34.7
2026-09-14T03:12:33,15073628,OK,34.1
2026-09-14T03:12:38,15079273,OK,34.7
2026-09-14T03:12:44,15084716,OK,34.4
2026-09-14T03:12:49,15090333,OK,34.8
2026-09-14T03:12:55,15095965,OK,35.4
2026-09-14T03:13:01,15101597,OK,34.7
2026-09-14T03:13:06,15107229,OK,36.1
2026-09-14T03:13:11,15112308,OK,34.3
2026-09-14T03:13:16,15117398,OK,34.2
2026-09-14T03:13:21,15122475,OK,35.5
2026-09-14T03:13:27,15127928,OK,37.1
2026-09-14T03:13:32,15133356,OK,35.9
2026-09-14T03:13:38,15138973,OK,35.5
2026-09-14T03:13:43,15144225,OK,34.0
2026-09-14T03:13:50,15149312,OK,34.0
2026-09-14T03:13:55,15156547,OK,34.2
2026-09-14T03:14:00,15161726,OK,34.2
2026-09-14T03:14:05,15166805,OK,34.0
2026-09-14T03:14:11,15171976,OK,34.2
2026-09-14T03:14:16,15177198,OK,38.9
2026-09-14T03:14:21,15182321,OK,36.8
2026-09-14T03:14:28,15187441,OK,37.9
2026-09-14T03:14:33,15194539,OK,37.1
2026-09-14T03:14:38,15199627,OK,37.2
2026-09-14T03:14:43,15204746,OK,34.0
2026-09-14T03:14:48,15209866,OK,34.1
2026-09-14T03:14:54,15214986,OK,34.2
2026-09-14T03:14:59,15220137,OK,35.7
2026-09-14T03:15:04,15225227,OK,34.1
2026-09-14T03:15:09,15230347,OK,34.1
2026-09-14T03:15:14,15235423,OK,37.1
2026-09-14T03:15:19,15240574,OK,34.4
2026-09-14T03:15:24,15245650,OK,34.8
2026-09-14T03:15:29,15250727,OK,34.1
2026-09-14T03:15:34,15255804,OK,34.3
2026-09-14T03:15:40,15260952,OK,34.3
2026-09-14T03:15:45,15266029,OK,34.2
2026-09-14T03:15:50,15271105,OK,34.6
2026-09-14T03:15:55,15276182,OK,35.1
2026-09-14T03:16:00,15281268,OK,35.8
2026-09-14T03:16:05,15286387,OK,35.0
2026-09-14T03:16:10,15291575,OK,34.1
2026-09-14T03:16:15,15296803,OK,34.2
2026-09-14T03:16:21,15301925,OK,34.2
2026-09-14T03:16:28,15307045,OK,34.1
2026-09-14T03:16:33,15314143,OK,34.9
2026-09-14T03:16:38,15319232,OK,35.2
2026-09-14T03:16:43,15324361,OK,37.7
2026-09-14T03:16:48,15329471,OK,34.5
2026-09-14T03:16:54,15334548,OK,34.1
2026-09-14T03:16:59,15340192,OK,35.4
2026-09-14T03:17:05,15345824,OK,38.4
2026-09-14T03:17:10,15351076,OK,34.2
2026-09-14T03:17:15,15356198,OK,34.5
2026-09-14T03:17:20,15361275,OK,35.7
2026-09-14T03:17:26,15366918,OK,34.0
2026-09-14T03:17:31,15372170,OK,34.1
2026-09-14T03:17:36,15377302,OK,34.2
2026-09-14T03:17:41,15382414,OK,38.2
2026-09-14T03:17:46,15387615,OK,34.4
2026-09-14T03:17:51,15392722,OK,34.5
2026-09-14T03:17:56,15397800,OK,36.9
2026-09-14T03:18:02,15402902,OK,34.3
2026-09-14T03:18:07,15408043,OK,34.3
2026-09-14T03:18:12,15413230,OK,34.1
2026-09-14T03:18:17,15418347,OK,35.1
2026-09-14T03:18:23,15423956,OK,38.2
2026-09-14T03:18:28,15429397,OK,34.7
2026-09-14T03:18:34,15434825,OK,38.5
2026-09-14T03:18:39,15440262,OK,40.2
2026-09-14T03:18:44,15445389,OK,34.1
2026-09-14T03:18:49,15450465,OK,34.2
2026-09-14T03:18:54,15455542,OK,34.2
2026-09-14T03:18:59,15460657,OK,34.5
2026-09-14T03:19:04,15465767,OK,34.0
2026-09-14T03:19:09,15470887,OK,34.2
2026-09-14T03:19:15,15476007,OK,34.2
2026-09-14T03:19:20,15481084,OK,34.3
2026-09-14T03:19:25,15486248,OK,34.0
2026-09-14T03:19:30,15491378,OK,34.1
2026-09-14T03:19:35,15496489,OK,34.1
2026-09-14T03:19:41,15501566,OK,34.5
2026-09-14T03:19:46,15507108,OK,34.0
2026-09-14T03:19:52,15512184,OK,34.1
2026-09-14T03:19:57,15518471,OK,35.0
2026-09-14T03:20:02,15523560,OK,41.6
2026-09-14T03:20:07,15528648,OK,34.1
2026-09-14T03:20:12,15533761,OK,34.3
2026-09-14T03:20:17,15538911,OK,34.3
2026-09-14T03:20:23,15544011,OK,34.3
2026-09-14T03:20:28,15549121,OK,34.0
2026-09-14T03:20:33,15554322,OK,34.1
2026-09-14T03:20:38,15559755,OK,35.9
2026-09-14T03:20:46,15564992,OK,38.1
2026-09-14T03:20:51,15572092,OK,34.3
2026-09-14T03:20:56,15577179,OK,34.2
2026-09-14T03:21:01,15582299,OK,38.3
2026-09-14T03:21:06,15587380,OK,33.3
2026-09-14T03:21:11,15592526,OK,34.1
2026-09-14T03:21:16,15597760,OK,34.2
2026-09-14T03:21:22,15602883,OK,38.5
2026-09-14T03:21:27,15608092,OK,34.1
2026-09-14T03:21:32,15613325,OK,34.2
2026-09-14T03:21:37,15618403,OK,33.9
2026-09-14T03:21:42,15623481,OK,34.1
2026-09-14T03:21:47,15628595,OK,34.3
2026-09-14T03:21:52,15633705,OK,34.2
2026-09-14T03:21:58,15638915,OK,34.1
2026-09-14T03:22:04,15644529,OK,49.3
2026-09-14T03:22:09,15650160,OK,45.1
2026-09-14T03:22:14,15655412,OK,34.4
2026-09-14T03:22:20,15660574,OK,40.5
2026-09-14T03:22:25,15666047,OK,35.3
2026-09-14T03:22:30,15671149,OK,34.7
2026-09-14T03:22:35,15676444,OK,34.8
2026-09-14T03:22:40,15681526,OK,35.2
2026-09-14T03:22:45,15686646,OK,34.1
2026-09-14T03:22:51,15691847,OK,34.2
2026-09-14T03:22:56,15697179,OK,33.7
2026-09-14T03:23:01,15702257,OK,34.7
2026-09-14T03:23:07,15707724,OK,34.0
2026-09-14T03:23:12,15713134,OK,34.2
2026-09-14T03:23:18,15718589,OK,34.0
2026-09-14T03:23:23,15724206,OK,35.2
2026-09-14T03:23:29,15729828,OK,38.3
2026-09-14T03:23:34,15735460,OK,33.9
2026-09-14T03:23:39,15740712,OK,35.9
2026-09-14T03:23:45,15745934,OK,34.1
2026-09-14T03:23:50,15751058,OK,39.1
2026-09-14T03:23:55,15756176,OK,34.2
2026-09-14T03:24:00,15761336,OK,37.4
2026-09-14T03:24:05,15766620,OK,34.1
2026-09-14T03:24:11,15771781,OK,35.6
2026-09-14T03:24:16,15777445,OK,37.8
2026-09-14T03:24:22,15783077,OK,43.3
2026-09-14T03:24:27,15788708,OK,37.3
2026-09-14T03:24:33,15793971,OK,34.2
2026-09-14T03:24:38,15799082,OK,34.3
2026-09-14T03:24:43,15804243,OK,35.0
2026-09-14T03:24:48,15809332,OK,34.1
2026-09-14T03:24:53,15814443,OK,37.5
2026-09-14T03:24:58,15819563,OK,33.4
2026-09-14T03:25:03,15824641,OK,36.6
2026-09-14T03:25:08,15829921,OK,34.1
2026-09-14T03:25:14,15835008,OK,34.2
2026-09-14T03:25:19,15840626,OK,36.5
2026-09-14T03:25:24,15845706,OK,38.5
2026-09-14T03:25:29,15850795,OK,34.2
2026-09-14T03:25:35,15856006,OK,36.2
2026-09-14T03:25:40,15861085,OK,34.2
2026-09-14T03:25:46,15866738,OK,38.3
2026-09-14T03:25:51,15872020,OK,35.4
2026-09-14T03:25:56,15877098,OK,35.6
2026-09-14T03:26:02,15882523,OK,34.1
2026-09-14T03:26:07,15888140,OK,37.5
2026-09-14T03:26:12,15893221,OK,34.2
2026-09-14T03:26:17,15898298,OK,34.7
2026-09-14T03:26:22,15903720,OK,34.0
2026-09-14T03:26:28,15908798,OK,36.7
2026-09-14T03:26:33,15914267,OK,34.2
2026-09-14T03:26:39,15919985,OK,34.2
2026-09-14T03:26:45,15925619,OK,37.1
2026-09-14T03:26:50,15931252,OK,35.6
2026-09-14T03:26:56,15936693,OK,34.2
2026-09-14T03:27:01,15942310,OK,37.5
2026-09-14T03:27:07,15947943,OK,36.6
2026-09-14T03:27:14,15953195,OK,34.2
2026-09-14T03:27:19,15960260,OK,34.0
2026-09-14T03:27:24,15965339,OK,34.1
2026-09-14T03:27:30,15970983,OK,36.4
2026-09-14T03:27:37,15976615,OK,36.6
2026-09-14T03:27:43,15983704,OK,34.3
2026-09-14T03:27:48,15989313,OK,36.1
2026-09-14T03:27:54,15994945,OK,39.7
2026-09-14T03:28:00,16000576,OK,37.3
2026-09-14T03:28:05,16006019,OK,34.1
2026-09-14T03:28:10,16011536,OK,34.2
2026-09-14T03:28:15,16016816,OK,34.0
2026-09-14T03:28:20,16021908,OK,34.0
2026-09-14T03:28:26,16026988,OK,34.0
2026-09-14T03:28:31,16032629,OK,36.0
2026-09-14T03:28:36,16037710,OK,34.0
2026-09-14T03:28:42,16042790,OK,34.1
2026-09-14T03:28:47,16048118,OK,35.1
2026-09-14T03:28:52,16053243,OK,34.2
2026-09-14T03:28:57,16058365,OK,35.4
2026-09-14T03:29:02,16063453,OK,40.9
2026-09-14T03:29:07,16068604,OK,39.1
2026-09-14T03:29:13,16073813,OK,38.7
2026-09-14T03:29:18,16079426,OK,36.2
2026-09-14T03:29:23,16084506,OK,36.0
2026-09-14T03:29:28,16089635,OK,34.5
2026-09-14T03:29:33,16094715,OK,34.2
2026-09-14T03:29:39,16099935,OK,34.0
2026-09-14T03:29:44,16105012,OK,34.2
2026-09-14T03:29:49,16110508,OK,34.1
2026-09-14T03:29:54,16115605,OK,34.2
2026-09-14T03:29:59,16120725,OK,34.1
2026-09-14T03:30:04,16125802,OK,35.3
2026-09-14T03:30:09,16130870,OK,34.9
2026-09-14T03:30:15,16135947,OK,34.2
2026-09-14T03:30:20,16141086,OK,34.1
2026-09-14T03:30:25,16146213,OK,34.1
2026-09-14T03:30:30,16151323,OK,34.2
2026-09-14T03:30:35,16156753,OK,34.2
2026-09-14T03:30:41,16161990,OK,35.0
2026-09-14T03:30:46,16167203,OK,35.4
2026-09-14T03:30:51,16172625,OK,34.0
2026-09-14T03:30:57,16177864,OK,34.3
2026-09-14T03:31:02,16183025,OK,34.4
2026-09-14T03:31:07,16188309,OK,34.6
2026-09-14T03:31:12,16193439,OK,35.0
2026-09-14T03:31:17,16198551,OK,36.8
2026-09-14T03:31:22,16203671,OK,36.8
2026-09-14T03:31:27,16208792,OK,36.4
2026-09-14T03:31:33,16213911,OK,37.5
2026-09-14T03:31:40,16219032,OK,35.9
2026-09-14T03:31:45,16226130,OK,35.5
2026-09-14T03:31:50,16231216,OK,34.2
2026-09-14T03:31:55,16236424,OK,34.0
2026-09-14T03:32:00,16241649,OK,36.1
2026-09-14T03:32:05,16246879,OK,34.1
2026-09-14T03:32:11,16252003,OK,34.2
2026-09-14T03:32:16,16257213,OK,34.5
2026-09-14T03:32:22,16262826,OK,34.0
2026-09-14T03:32:27,16268268,OK,34.2
2026-09-14T03:32:32,16273380,OK,36.3
2026-09-14T03:32:38,16278816,OK,34.0
2026-09-14T03:32:43,16284242,OK,35.3
2026-09-14T03:32:48,16289479,OK,34.2
2026-09-14T03:32:54,16294692,OK,35.0
2026-09-14T03:32:59,16300406,OK,34.0
2026-09-14T03:33:04,16305492,OK,34.1
2026-09-14T03:33:09,16310578,OK,40.9
2026-09-14T03:33:14,16315696,OK,34.0
2026-09-14T03:33:19,16320816,OK,34.3
2026-09-14T03:33:25,16325937,OK,49.7
2026-09-14T03:33:30,16331057,OK,34.3
2026-09-14T03:33:35,16336208,OK,34.2
2026-09-14T03:33:40,16341299,OK,35.8
2026-09-14T03:33:45,16346416,OK,34.2
2026-09-14T03:33:50,16351529,OK,34.7
2026-09-14T03:33:56,16356606,OK,48.5
2026-09-14T03:34:01,16362068,OK,34.4
2026-09-14T03:34:07,16367785,OK,34.1
2026-09-14T03:34:12,16373419,OK,34.3
2026-09-14T03:34:17,16378691,OK,34.1
2026-09-14T03:34:23,16383873,OK,34.7
2026-09-14T03:34:28,16389306,OK,33.7
2026-09-14T03:34:33,16394392,OK,40.9
2026-09-14T03:34:39,16400043,OK,34.2
2026-09-14T03:34:44,16405295,OK,34.1
2026-09-14T03:34:50,16410898,OK,34.1
2026-09-14T03:34:57,16416630,OK,35.2
2026-09-14T03:35:02,16423687,OK,34.1
2026-09-14T03:35:07,16428764,OK,34.1
2026-09-14T03:35:12,16433868,OK,34.7
2026-09-14T03:35:18,16438987,OK,34.2
2026-09-14T03:35:23,16444111,OK,35.2
2026-09-14T03:35:28,16449188,OK,34.7
2026-09-14T03:35:33,16454334,OK,37.4
2026-09-14T03:35:39,16459650,OK,35.4
2026-09-14T03:35:44,16465373,OK,34.1
2026-09-14T03:35:49,16470627,OK,34.3
2026-09-14T03:35:54,16475749,OK,34.1
2026-09-14T03:36:00,16480826,OK,34.0
2026-09-14T03:36:05,16486280,OK,34.1
2026-09-14T03:36:11,16491607,OK,37.2
2026-09-14T03:36:16,16497032,OK,34.3
2026-09-14T03:36:21,16502269,OK,34.1
2026-09-14T03:36:26,16507392,OK,34.1
2026-09-14T03:36:31,16512468,OK,34.1
2026-09-14T03:36:36,16517922,OK,34.0
2026-09-14T03:36:42,16523010,OK,34.0
2026-09-14T03:36:47,16528091,OK,35.5
2026-09-14T03:36:52,16533196,OK,34.0
2026-09-14T03:36:57,16538272,OK,34.0
2026-09-14T03:37:02,16543370,OK,34.1
2026-09-14T03:37:07,16548455,OK,33.5
2026-09-14T03:37:13,16553531,OK,34.1
2026-09-14T03:37:18,16559175,OK,34.1
2026-09-14T03:37:23,16564281,OK,34.9
2026-09-14T03:37:29,16570027,OK,39.3
2026-09-14T03:37:34,16575471,OK,34.1
2026-09-14T03:37:40,16580549,OK,37.4
2026-09-14T03:37:45,16586218,OK,35.4
2026-09-14T03:37:51,16591651,OK,34.9
2026-09-14T03:37:56,16597078,OK,34.2
2026-09-14T03:38:03,16602315,OK,34.1
2026-09-14T03:38:08,16609406,OK,34.5
2026-09-14T03:38:13,16614503,OK,34.2
2026-09-14T03:38:18,16619633,OK,35.8
2026-09-14T03:38:23,16624743,OK,34.3
2026-09-14T03:38:28,16629863,OK,34.1
2026-09-14T03:38:34,16634993,OK,36.7
2026-09-14T03:38:39,16640103,OK,34.0
2026-09-14T03:38:44,16645224,OK,34.1
2026-09-14T03:38:49,16650300,OK,34.1
2026-09-14T03:38:54,16655378,OK,40.0
2026-09-14T03:39:01,16660560,OK,33.7
2026-09-14T03:39:06,16667614,OK,34.3
2026-09-14T03:39:12,16672722,OK,36.1
2026-09-14T03:39:17,16678070,OK,34.2
2026-09-14T03:39:22,16683504,OK,34.0
2026-09-14T03:39:28,16688582,OK,34.1
2026-09-14T03:39:33,16694242,OK,34.2
2026-09-14T03:39:39,16699974,OK,39.4
2026-09-14T03:39:44,16705228,OK,34.5
2026-09-14T03:39:49,16710305,OK,37.6
2026-09-14T03:39:54,16715571,OK,34.2
2026-09-14T03:40:01,16720693,OK,34.3
2026-09-14T03:40:06,16727791,OK,34.1
2026-09-14T03:40:12,16732918,OK,34.0
2026-09-14T03:40:17,16738374,OK,34.9
2026-09-14T03:40:22,16743819,OK,34.1
2026-09-14T03:40:28,16748905,OK,39.3
2026-09-14T03:40:33,16754266,OK,35.4
2026-09-14T03:40:38,16759501,OK,34.2
2026-09-14T03:40:43,16764734,OK,36.3
2026-09-14T03:40:50,16769845,OK,34.1
2026-09-14T03:40:56,16776935,OK,34.2
2026-09-14T03:41:01,16782036,OK,35.8
2026-09-14T03:41:06,16787162,OK,46.3
